SFN,BSR_index,requested_bytes,allocated_bytes_pusch,allocated_bytes_grant,overlap_bytes,ratio_pusch,ratio_grant,bs_load,smoothed_ratio_pusch,smoothed_ratio_grant,smoothed_bs_load
26009,23,321.0,202.0,0.0,0.0,0.6292834890965732,0.0,0.0,0.3775700934579439,0.0,0.0
26020,20,173.0,93.0,0.0,27.0,0.5375722543352601,0.0,0.0,0.4484000504204707,0.0,0.0
26028,22,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2333711486863667,0.0,0.0
26030,22,274.0,0.0,9.0,0.0,0.0,0.032846715328467155,0.0,0.10751445086705202,0.01970802919708029,0.0
26043,27,603.0,0.0,220.0,0.0,0.0,0.3648424543946932,0.016666666666666666,0.0,0.22547481570250935,0.01
26049,25,440.0,0.0,304.0,0.0,0.0,0.6909090909090909,0.3266666666666667,0.0,0.49408328849008665,0.19933333333333336
26054,28,706.0,2066.0,1950.0,0.0,2.9263456090651556,2.762039660056657,0.029723502304147463,1.7558073654390933,1.868374105094751,0.08650076804915516
26271,24,367.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
26283,29,826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26288,29,826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26293,28,706.0,9.0,0.0,0.0,0.012747875354107648,0.0,0.0,0.007648725212464589,0.0,0.0
26298,26,506.0,101.0,0.0,9.0,0.19960474308300397,0.0,0.0,0.12146256256368339,0.0,0.0
26303,25,440.0,334.0,0.0,0.0,0.759090909090909,0.0,0.0,0.4837682279128269,0.0,0.0
26306,26,181.0,18.0,0.0,334.0,0.09944751381215469,0.0,0.0,0.1568128610400949,0.0,0.0
26311,24,358.0,69.0,45.0,18.0,0.19273743016759776,0.12569832402234637,0.0030303030303030303,0.22273156223457619,0.07541899441340782,0.0018181818181818182
26322,29,826.0,0.0,147.0,0.0,0.0,0.17796610169491525,0.03333333333333333,0.14017011374275487,0.123539437553262,0.020404040404040404
26327,29,826.0,0.0,145.0,0.0,0.0,0.17554479418886199,0.09444444444444446,0.038547486033519554,0.1660597616567695,0.06393939393939395
26333,30,967.0,0.0,0.0,0.0,0.0,0.0,0.12000000000000001,0.0,0.07070217917675546,0.09755555555555556
26338,29,826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047134786117836974,0.033037037037037045
26343,16,107.0,110.0,0.0,0.0,1.02803738317757,0.0,0.0,0.616822429906542,0.023405972558514933,0.0285925925925926
26362,20,200.0,9.0,0.0,0.0,0.045,0.0,0.0,0.43821495327102805,0.0,0.0
26370,13,58.0,362.0,0.0,9.0,6.241379310344827,0.0,0.0,3.762827586206896,0.0,0.0
26424,26,515.0,109.0,0.0,0.0,0.21165048543689322,0.0,0.0,0.21165048543689322,0.0,0.0
26442,30,967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08466019417475729,0.0,0.0
26447,26,515.0,0.0,29.0,0.0,0.0,0.05631067961165048,0.00784313725490196,0.0,0.03378640776699029,0.004705882352941176
26464,20,200.0,309.0,473.0,0.0,1.545,2.365,0.05185185185185185,0.9269999999999999,1.4415242718446601,0.03424836601307189
26482,20,200.0,0.0,11.0,0.0,0.0,0.055,0.0,0.618,0.9790000000000002,0.02074074074074074
26487,19,171.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.022000000000000002,0.008
26492,1,10.0,0.0,109.0,0.0,0.0,10.9,0.006410256410256411,0.0,6.551,0.006512820512820513
26505,20,200.0,79.0,426.0,0.0,0.395,2.13,0.01764705882352941,0.237,3.458,0.014536953242835595
26522,22,195.0,261.0,20.0,79.0,1.3384615384615384,0.10256410256410256,0.0125,0.961076923076923,0.9135384615384615,0.014558823529411765
26530,11,49.0,261.0,0.0,261.0,5.326530612244898,0.0,0.016666666666666666,3.7313029827315543,0.041025641025641026,0.015000000000000001
26536,11,49.0,0.0,0.0,261.0,0.0,0.0,0.0,1.3329984301412874,0.020512820512820513,0.005833333333333334
26544,28,706.0,0.0,868.0,0.0,0.0,1.2294617563739376,0.046296296296296294,1.0653061224489797,0.7376770538243625,0.03111111111111111
26562,27,603.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.49178470254957507,0.04251851851851852
26567,17,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016
26577,20,200.0,105.0,0.0,0.0,0.525,0.0,0.0,0.315,0.0,0.008
26617,19,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26625,35,2127.0,132.0,0.0,0.0,0.06205923836389281,0.0,0.0,0.03723554301833568,0.0,0.0
26633,34,1711.0,0.0,0.0,106.0,0.0,0.0,0.0,0.012411847672778562,0.0,0.0
26638,35,2127.0,401.0,1761.0,0.0,0.18852844381758346,0.8279266572637518,0.09529914529914531,0.12552891396332863,0.4967559943582511,0.05717948717948718
26677,17,125.0,0.0,69.0,0.0,0.0,0.552,0.02666666666666667,0.0,0.552,0.02666666666666667
26687,1,10.0,36.0,0.0,0.0,3.6,0.0,0.0,2.16,0.22080000000000002,0.010666666666666668
26695,24,340.0,133.0,0.0,36.0,0.3911764705882353,0.0,0.0,0.9547058823529413,0.11040000000000001,0.005333333333333334
26700,24,243.0,331.0,83.0,133.0,1.3621399176954732,0.34156378600823045,0.0013157894736842105,1.615519244734931,0.20493827160493827,0.0007894736842105263
26738,12,57.0,0.0,138.0,0.0,0.0,2.4210526315789473,0.04047619047619047,0.0,2.4210526315789473,0.04047619047619047
26745,23,321.0,262.0,0.0,0.0,0.8161993769470405,0.0,0.0,0.4897196261682243,0.968421052631579,0.01619047619047619
26759,16,98.0,63.0,0.0,9.0,0.6428571428571429,0.0,0.0,0.7121940364931019,0.0,0.0
26766,22,238.0,18.0,0.0,36.0,0.07563025210084033,0.0,0.0,0.3025210084033614,0.0,0.0
26768,21,198.0,0.0,0.0,36.0,0.0,0.0,0.0,0.14369747899159666,0.0,0.0
26776,15,91.0,0.0,123.0,0.0,0.0,1.3516483516483517,0.01388888888888889,0.0957983193277311,0.810989010989011,0.008333333333333333
26788,14,78.0,0.0,18.0,0.0,0.0,0.23076923076923078,0.01875,0.0,0.6791208791208792,0.016805555555555556
26796,13,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09230769230769231,0.0075
26801,17,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046153846153846156,0.00375
26807,17,125.0,243.0,0.0,0.0,1.944,0.0,0.0,1.1663999999999999,0.03076923076923077,0.0025
26812,17,125.0,302.0,0.0,234.0,2.416,0.0,0.0,1.7088,0.0,0.0
26818,17,125.0,2406.0,3101.0,0.0,19.248,24.808,0.030514096185737978,12.130133333333333,14.884799999999998,0.018308457711442787
27019,7,26.0,0.0,87.0,0.0,0.0,3.3461538461538463,0.0,0.0,3.3461538461538463,0.0
27029,19,171.0,444.0,127.0,0.0,2.5964912280701755,0.7426900584795322,0.04791666666666667,1.5578947368421052,1.784075573549258,0.02875
27037,21,216.0,0.0,0.0,18.0,0.0,0.0,0.0,0.5192982456140351,0.8177687809266758,0.009583333333333334
27045,1,10.0,180.0,171.0,0.0,18.0,17.1,0.004901960784313725,11.319298245614034,10.408538011695907,0.01252450980392157
27079,24,376.0,432.0,518.0,0.0,1.148936170212766,1.377659574468085,0.05,1.148936170212766,1.377659574468085,0.05
27087,21,164.0,61.0,0.0,70.0,0.3719512195121951,0.0,0.0,0.6827451997924235,0.551063829787234,0.020000000000000004
27099,23,321.0,36.0,0.0,0.0,0.11214953271028037,0.0,0.0,0.21607020743104627,0.0,0.0
27107,24,340.0,0.0,0.0,36.0,0.0,0.0,0.0,0.04485981308411215,0.0,0.0
27112,23,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022429906542056077,0.0,0.0
27119,26,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27127,34,1817.0,0.0,1065.0,0.0,0.0,0.5861309851403412,0.05625,0.0,0.35167859108420474,0.03375
27135,34,1817.0,0.0,471.0,0.0,0.0,0.2592184920198129,0.38,0.0,0.272757292239956,0.23925
27140,31,1132.0,0.0,9.0,0.0,0.0,0.007950530035335688,0.13055555555555556,0.0,0.17384021345323228,0.16558333333333336
27146,18,146.0,677.0,1844.0,0.0,4.636986301369863,12.63013698630137,0.022311827956989248,2.7821917808219174,7.691855526073554,0.08896117084826762
27270,28,688.0,111.0,31.0,18.0,0.1613372093023256,0.04505813953488372,0.1,0.1613372093023256,0.04505813953488372,0.1
27275,18,128.0,569.0,0.0,18.0,4.4453125,0.0,0.0029411764705882357,2.73172238372093,0.018023255813953486,0.04176470588235295
27309,14,78.0,0.0,102.0,0.0,0.0,1.3076923076923077,0.02,0.0,1.3076923076923077,0.02
27319,11,49.0,0.0,170.0,0.0,0.0,3.4693877551020407,0.04583333333333333,0.0,2.604709576138147,0.0355
27327,13,67.0,674.0,717.0,0.0,10.059701492537313,10.701492537313433,0.026219512195121954,6.035820895522387,7.37631153494693,0.028898373983739838
27409,15,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27417,19,171.0,0.0,172.0,0.0,0.0,1.0058479532163742,0.008333333333333333,0.0,0.6035087719298246,0.005
27425,18,146.0,0.0,150.0,0.0,0.0,1.0273972602739727,0.03958333333333333,0.0,0.8176079468076585,0.025416666666666664
27433,15,91.0,0.0,141.0,0.0,0.0,1.5494505494505495,0.02222222222222222,0.0,1.3363193723683993,0.02291666666666666
27439,24,376.0,449.0,334.0,0.0,1.1941489361702127,0.8882978723404256,0.09791666666666667,0.7164893617021276,1.0483482853491597,0.07111111111111111
27447,18,119.0,338.0,0.0,27.0,2.8403361344537816,0.0,0.0,1.9430314679063114,0.487549684358195,0.024027777777777776
27459,21,234.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1361344537815128,0.0,0.0
27467,10,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27482,23,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27490,23,321.0,149.0,61.0,0.0,0.46417445482866043,0.19003115264797507,0.0,0.27850467289719627,0.11401869158878504,0.0
27498,17,125.0,0.0,27.0,0.0,0.0,0.216,0.008333333333333333,0.0928348909657321,0.167606230529595,0.005
27506,23,321.0,9.0,0.0,0.0,0.028037383177570093,0.0,0.013333333333333334,0.10965732087227414,0.08120623052959502,0.009666666666666667
27511,23,312.0,194.0,0.0,9.0,0.6217948717948718,0.0,0.0,0.3786843997124371,0.0432,0.004333333333333334
27517,28,605.0,0.0,0.0,101.0,0.0,0.0,0.0,0.08664430066299227,0.0288,0.002888888888888889
27529,29,826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12435897435897436,0.0,0.0
27537,28,706.0,102.0,56.0,0.0,0.14447592067988668,0.07932011331444759,0.010256410256410256,0.086685552407932,0.04759206798866855,0.006153846153846154
27550,24,283.0,0.0,306.0,93.0,0.0,1.0812720848056536,0.10476190476190476,0.057790368271954676,0.6804912962091711,0.06695970695970696
27557,25,440.0,0.0,214.0,0.0,0.0,0.4863636363636364,0.04259259259259259,0.0,0.7243270157404433,0.06746031746031747
27566,24,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313527144233858,0.02947089947089947
27574,22,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09727272727272729,0.008518518518518519
27579,23,321.0,409.0,459.0,0.0,1.2741433021806854,1.4299065420560748,0.03333333333333333,0.7644859813084112,0.8579439252336448,0.02
27588,21,234.0,0.0,45.0,409.0,0.0,0.19230769230769232,0.04761904761904762,0.2548286604361371,0.40136592379583036,0.03523809523809524
27595,21,234.0,97.0,20.0,0.0,0.41452991452991456,0.08547008547008547,0.03333333333333333,0.5035466091540859,0.3757248981548047,0.03619047619047619
27600,20,200.0,0.0,42.0,0.0,0.0,0.21,0.016666666666666666,0.08290598290598292,0.18155555555555555,0.026190476190476195
27604,20,200.0,32.0,269.0,0.0,0.16,1.345,0.0033333333333333335,0.15127065527065528,0.8720370370370369,0.015015873015873017
27609,24,344.0,0.0,254.0,32.0,0.0,0.7383720930232558,0.07083333333333333,0.07660398860398861,0.6617526005432982,0.049611111111111106
27617,20,200.0,0.0,18.0,0.0,0.0,0.09,0.0125,0.021333333333333336,0.35978294573643405,0.019611111111111114
27625,19,171.0,321.0,2145.0,0.0,1.8771929824561404,12.543859649122806,0.075,1.1263157894736842,7.691990208078335,0.06166666666666666
27707,18,146.0,124.0,0.0,0.0,0.8493150684931506,0.0,0.0,0.8493150684931506,0.0,0.0
27715,34,1817.0,535.0,0.0,0.0,0.29444138690148597,0.0,0.0,0.5163908595381519,0.0,0.0
27720,34,1282.0,55.0,0.0,535.0,0.042901716068642744,0.0,0.0,0.25449232072011296,0.0,0.0
27725,31,1077.0,193.0,0.0,55.0,0.17920148560817084,0.0,0.0,0.2657419808933398,0.0,0.0
27730,26,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06887261181043995,0.0,0.0
27735,21,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029613760223575144,0.0,0.0
27749,23,321.0,6377.0,2699.0,0.0,19.866043613707166,8.40809968847352,0.013779527559055118,11.9196261682243,5.044859813084112,0.00826771653543307
28130,4,17.0,3150.0,310.0,388.0,185.2941176470588,18.235294117647058,0.010526315789473684,185.2941176470588,18.235294117647058,0.010526315789473684
28149,24,367.0,0.0,141.0,9.0,0.0,0.38419618528610355,0.03958333333333333,74.11764705882352,7.524635358230485,0.02796052631578947
28157,25,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15367847411444144,0.015833333333333335
28165,14,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07683923705722072,0.007916666666666667
28179,21,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28187,28,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28195,25,440.0,9.0,93.0,0.0,0.020454545454545454,0.21136363636363636,0.0,0.012272727272727272,0.1268181818181818,0.0
28209,18,146.0,658.0,374.0,0.0,4.506849315068493,2.5616438356164384,0.005096418732782369,2.712291407222914,1.6215317559153175,0.0030578512396694213
28330,30,967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28338,31,1132.0,203.0,384.0,0.0,0.1793286219081272,0.3392226148409894,0.008045977011494253,0.10759717314487632,0.20353356890459365,0.004827586206896551
28396,1,10.0,366.0,166.0,0.0,36.6,16.6,0.027083333333333334,36.6,16.6,0.027083333333333334
28412,16,107.0,1179.0,2336.0,366.0,11.018691588785046,21.83177570093458,0.034432234432234435,21.251214953271027,19.73906542056075,0.031492673992674
28503,27,603.0,109.0,117.0,0.0,0.18076285240464346,0.19402985074626866,0.06190476190476191,0.18076285240464346,0.19402985074626866,0.06190476190476191
28510,21,125.0,0.0,27.0,109.0,0.0,0.216,0.007692307692307693,0.07230514096185739,0.20721194029850748,0.029377289377289378
28523,28,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0864,0.0030769230769230774
28531,32,1326.0,491.0,0.0,0.0,0.3702865761689291,0.0,0.0,0.22217194570135748,0.0,0.0
28542,33,1226.0,265.0,0.0,326.0,0.21615008156606852,0.0,0.0,0.20374736417342693,0.0,0.0
28547,32,1170.0,1116.0,0.0,156.0,0.9538461538461539,0.0,0.0,0.6895950238546918,0.0,0.0
28552,26,515.0,1128.0,0.0,1116.0,2.1902912621359225,0.0,0.0,1.548174004363998,0.0,0.0
28564,1,10.0,301.0,0.0,0.0,30.1,0.0,0.0,18.688827483196413,0.0,0.0
28572,20,200.0,1259.0,2060.0,0.0,6.295,10.3,0.05254901960784313,15.817,6.180000000000001,0.031529411764705875
28657,29,817.0,9.0,331.0,9.0,0.011015911872705019,0.40514075887392903,0.09722222222222222,0.011015911872705019,0.40514075887392903,0.09722222222222222
28663,25,431.0,101.0,166.0,9.0,0.23433874709976799,0.3851508120649652,0.02666666666666667,0.1450096130089428,0.39314679078855075,0.05488888888888889
28668,20,200.0,0.0,149.0,0.0,0.0,0.745,0.060000000000000005,0.0490709317944946,0.6050583141877789,0.060777777777777785
28673,32,1326.0,0.0,119.0,0.0,0.0,0.08974358974358974,0.07708333333333334,0.03271395452966307,0.2585516966380064,0.07076851851851852
28681,30,967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031245166279969067,0.16265258690780734,0.021833333333333337
28686,29,826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11129914529914531,0.018277777777777778
28691,29,826.0,11025.0,4068.0,0.0,13.347457627118644,4.924939467312349,0.025027322404371586,8.008474576271185,2.9669294923532212,0.02529417122040073
28996,28,706.0,274.0,0.0,844.0,0.3881019830028329,0.0,0.0,0.3881019830028329,0.0,0.0
29003,28,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15524079320113315,0.0,0.0
29008,25,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07762039660056658,0.0,0.0
29013,29,826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051746931067044394,0.0,0.0
29021,27,603.0,5102.0,269.0,0.0,8.461028192371476,0.4461028192371476,0.027083333333333334,5.0766169154228855,0.2676616915422886,0.01625
29053,28,706.0,1560.0,0.0,672.0,2.2096317280453257,0.0,0.0,2.2096317280453257,0.0,0.0
29061,28,706.0,1215.0,0.0,860.0,1.7209631728045325,0.0,0.0,1.9164305949008498,0.0,0.0
29069,22,274.0,0.0,0.0,599.0,0.0,0.0,0.0,0.7861189801699716,0.0,0.0
29074,23,321.0,0.0,161.0,0.0,0.0,0.5015576323987538,0.0,0.34419263456090654,0.3009345794392523,0.0
29079,26,515.0,0.0,24.0,0.0,0.0,0.04660194174757282,0.00625,0.22946175637393768,0.0948355160350442,0.00375
29087,21,234.0,0.0,410.0,0.0,0.0,1.7521367521367521,0.06111111111111111,0.0,1.1243699945015615,0.0375
29093,32,1326.0,567.0,1077.0,0.0,0.4276018099547511,0.8122171945701357,0.3333333333333333,0.25656108597285066,0.7940364935798253,0.20898148148148146
29101,35,1560.0,917.0,0.0,567.0,0.5878205128205128,0.0,0.01,0.4382126696832579,0.5128707893413775,0.0848888888888889
29106,30,211.0,442.0,0.0,756.0,2.09478672985782,0.0,0.0,1.392261680951394,0.34191385956091835,0.053925925925925926
29111,16,107.0,5517.0,1449.0,217.0,51.5607476635514,13.542056074766355,0.013163481953290871,31.35114313848192,8.233529270802498,0.0536758669497523
29268,26,92.0,0.0,96.0,423.0,0.0,1.0434782608695652,0.13333333333333333,0.0,1.0434782608695652,0.13333333333333333
29273,24,376.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.4173913043478261,0.06333333333333334
29278,28,706.0,552.0,0.0,0.0,0.7818696883852692,0.0,0.0,0.46912181303116146,0.20869565217391306,0.03
29283,24,376.0,889.0,0.0,520.0,2.3643617021276597,0.0,0.0,1.5228663130612983,0.1391304347826087,0.02
29293,21,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6292462781025858,0.0,0.0
29301,21,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47287234042553195,0.0,0.0
29309,26,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29314,28,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29319,24,376.0,4508.0,172.0,0.0,11.98936170212766,0.4574468085106383,0.0019005847953216374,7.193617021276595,0.274468085106383,0.0011403508771929824
29433,1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29434,1,10.0,3449.0,146.0,0.0,344.9,14.6,0.0031914893617021275,206.93999999999997,8.76,0.0019148936170212765
29481,34,1689.0,381.0,521.0,128.0,0.2255772646536412,0.30846654825340436,0.17291666666666666,0.2255772646536412,0.30846654825340436,0.17291666666666666
29489,34,1463.0,0.0,0.0,354.0,0.0,0.0,0.013333333333333334,0.09023090586145649,0.12338661930136174,0.07716666666666666
29494,32,1326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045115452930728245,0.06169330965068087,0.03725
29499,28,706.0,4274.0,121.0,0.0,6.053824362606233,0.17138810198300283,0.0011363636363636363,3.662371586184225,0.1439617342902556,0.025515151515151515
29543,31,1132.0,492.0,0.0,1040.0,0.43462897526501765,0.0,0.0,0.43462897526501765,0.0,0.0
29551,30,967.0,38455.0,4790.0,0.0,39.76732161323682,4.953464322647363,0.020113717128642503,24.034244558048098,2.9720785935884177,0.012068230277185501
30020,24,98.0,1044.0,0.0,278.0,10.653061224489797,0.0,0.0,10.653061224489797,0.0,0.0
30033,14,78.0,0.0,253.0,0.0,0.0,3.2435897435897436,0.01,4.261224489795919,1.9461538461538461,0.006
30043,20,200.0,375.0,370.0,0.0,1.875,1.85,0.058333333333333334,1.125,2.4074358974358976,0.03899999999999999
30051,23,321.0,951.0,0.0,375.0,2.9626168224299065,0.0,0.0125,2.152570093457944,1.018717948717949,0.021166666666666667
30059,17,125.0,0.0,0.0,495.0,0.0,0.0,0.0,0.9675233644859813,0.37000000000000005,0.014166666666666668
30064,20,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5925233644859813,0.0,0.0025000000000000005
30072,12,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30080,22,274.0,0.0,170.0,0.0,0.0,0.6204379562043796,0.0,0.0,0.3722627737226277,0.0
30088,17,125.0,1076.0,209.0,0.0,8.608,1.672,0.02666666666666667,5.1648000000000005,1.1272875912408757,0.016
30093,21,234.0,1377.0,244.0,851.0,5.884615384615385,1.0427350427350428,0.041666666666666664,5.252369230769231,1.0841286168819015,0.03033333333333333
30101,20,200.0,0.0,370.0,325.0,0.0,1.85,0.05416666666666667,2.898523076923077,1.6529470085470086,0.04616666666666667
30109,29,826.0,0.0,760.0,0.0,0.0,0.9200968523002422,0.19791666666666666,1.176923076923077,1.130605119927154,0.13791666666666666
30117,26,515.0,29596.0,4023.0,0.0,57.46796116504854,7.8116504854368936,0.01592261904761905,34.48077669902912,5.241009661722185,0.0599702380952381
30565,18,146.0,411.0,0.0,450.0,2.815068493150685,0.0,0.0,2.815068493150685,0.0,0.0
30573,8,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.126027397260274,0.0,0.0
30583,21,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.563013698630137,0.0,0.0
30589,22,274.0,106.0,0.0,0.0,0.38686131386861317,0.0,0.0,0.2321167883211679,0.0,0.0
30594,22,168.0,691.0,0.0,106.0,4.113095238095238,0.0,0.0,2.5452294056308657,0.0,0.0
30603,24,376.0,4.0,0.0,0.0,0.010638297872340425,0.0,0.0,0.9063742891161746,0.0,0.0
30610,16,103.0,462.0,0.0,4.0,4.485436893203883,0.0,0.0,3.516008843115846,0.0,0.0
30623,20,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7941747572815534,0.0,0.0
30631,26,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30636,28,706.0,4479.0,2237.0,0.0,6.3441926345609065,3.168555240793201,0.03148148148148148,3.806515580736544,1.9011331444759205,0.018888888888888886
30798,27,603.0,0.0,398.0,0.0,0.0,0.6600331674958541,0.24333333333333332,0.0,0.6600331674958541,0.24333333333333332
30803,25,440.0,0.0,20.0,0.0,0.0,0.045454545454545456,0.030000000000000002,0.0,0.29128599427106894,0.11533333333333333
30808,9,36.0,0.0,42.0,0.0,0.0,1.1666666666666667,0.02333333333333333,0.0,0.84109754259008,0.06866666666666667
30813,21,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24962058394894218,0.03955555555555555
30833,24,376.0,840.0,0.0,0.0,2.234042553191489,0.0,0.0,2.234042553191489,0.0,0.0
30841,17,125.0,1092.0,114.0,380.0,8.736,0.912,0.004166666666666667,6.1352170212765955,0.5472,0.0025
30849,18,146.0,524.0,241.0,664.0,3.589041095890411,1.6506849315068493,0.01,4.347433168172545,1.1728109589041096,0.006833333333333334
30854,21,234.0,342.0,170.0,391.0,1.4615384615384615,0.7264957264957265,0.09791666666666667,3.34193129610116,0.9484344221988057,0.06158333333333333
30862,15,91.0,7817.0,1078.0,0.0,85.9010989010989,11.846153846153847,0.011951754385964911,52.550775252145115,7.583128439292823,0.02875438596491228
31014,28,706.0,0.0,912.0,0.0,0.0,1.291784702549575,0.17291666666666666,0.0,1.291784702549575,0.17291666666666666
31022,33,1552.0,0.0,945.0,0.0,0.0,0.6088917525773195,0.10833333333333334,0.0,0.8820489325662217,0.13416666666666666
31030,29,826.0,10367.0,10385.0,0.0,12.55084745762712,12.572639225181598,0.06273224043715847,7.530508474576271,7.923718826134338,0.09388934426229509
31335,32,1326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31343,33,1552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31348,30,967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31363,15,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31364,15,91.0,27.0,0.0,0.0,0.2967032967032967,0.0,0.0,0.17802197802197803,0.0,0.0
31372,14,51.0,0.0,0.0,27.0,0.0,0.0,0.0,0.059340659340659345,0.0,0.0
31380,13,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03956043956043956,0.0,0.0
31385,12,57.0,99.0,0.0,0.0,1.736842105263158,0.0,0.0,1.0421052631578946,0.0,0.0
31397,17,89.0,4246.0,1096.0,36.0,47.70786516853933,12.314606741573034,0.025789473684210525,28.972087522176228,7.388764044943819,0.015473684210526315
31492,19,171.0,1494.0,13.0,258.0,8.736842105263158,0.07602339181286549,0.005,8.736842105263158,0.07602339181286549,0.005
31502,13,67.0,725.0,0.0,676.0,10.82089552238806,0.0,0.0,9.987274155538099,0.0304093567251462,0.002
31508,12,57.0,0.0,101.0,459.0,0.0,1.7719298245614035,0.0,3.911547525530244,1.078362573099415,0.001
31529,24,376.0,0.0,367.0,0.0,0.0,0.976063829787234,0.14166666666666666,0.0,0.976063829787234,0.14166666666666666
31537,22,274.0,514.0,293.0,0.0,1.8759124087591241,1.0693430656934306,0.0077777777777777776,1.1255474452554743,1.032031371330952,0.06133333333333334
31552,25,440.0,1496.0,322.0,514.0,3.4,0.7318181818181818,0.08541666666666667,2.7903649635036496,0.8668281353682814,0.05436111111111111
31560,21,234.0,961.0,0.0,820.0,4.1068376068376065,0.0,0.0,3.8241025641025637,0.2927272727272727,0.03416666666666667
31571,29,677.0,0.0,0.0,149.0,0.0,0.0,0.0,1.5013675213675215,0.14636363636363636,0.017083333333333336
31579,29,826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8213675213675213,0.0,0.0
31584,22,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31593,5,19.0,133.0,173.0,0.0,7.0,9.105263157894736,0.011458333333333333,4.2,5.463157894736842,0.006874999999999999
31609,16,107.0,4527.0,259.0,133.0,42.308411214953274,2.4205607476635516,0.016666666666666666,28.185046728971965,5.0944417117560254,0.014583333333333334
31635,19,171.0,0.0,129.0,0.0,0.0,0.7543859649122807,0.016666666666666666,0.0,0.7543859649122807,0.016666666666666666
31643,16,107.0,15306.0,3889.0,0.0,143.0467289719626,36.345794392523366,0.011166253101736972,85.82803738317756,22.10923102147893,0.01336641852770885
32046,33,1552.0,0.0,833.0,0.0,0.0,0.5367268041237113,0.2833333333333333,0.0,0.5367268041237113,0.2833333333333333
32051,32,1326.0,0.0,206.0,0.0,0.0,0.15535444947209653,0.43333333333333335,0.0,0.30790339133274247,0.37333333333333335
