TTI	LCG_0	LCG_1	LCG_2	LCG_3	Num_RBs	TBS_Index	MCS_Index	Redund_Ver	PUSCH_TB_Size
6525	-	-	-	-	-	-	-	0	225
6527	-	-	-	-	-	-	-	0	225
6528	-	-	-	-	9	11	6	-	-
6530	-	-	-	-	4	0	29	-	-
6532	-	-	-	-	-	-	-	0	225
6534	-	-	-	-	-	-	-	1	0
6537	-	-	-	-	6	14	9	-	-
6538	-	-	-	-	6	14	9	-	-
6540	-	-	-	-	8	12	7	-	-
6541	-	-	-	-	-	-	-	0	217
6542	-	-	-	-	-	-	-	0	217
6544	-	-	-	-	8	12	7	0	225
6548	-	-	-	-	4	19	13	0	225
6550	-	-	-	-	6	14	9	-	-
6552	-	-	-	-	-	-	-	0	217
6553	-	-	-	-	6	16	10	-	-
6554	-	-	-	-	-	-	-	1	217
6557	-	-	-	-	-	-	-	0	241
6558	-	-	-	-	6	16	10	-	-
6560	-	-	-	-	8	14	9	-	-
6562	-	-	-	-	-	-	-	0	241
6563	-	-	-	-	4	19	13	-	-
6564	-	-	-	-	-	-	-	1	285
6567	-	-	-	-	-	-	-	0	217
6568	-	-	-	-	6	17	11	-	-
6570	-	-	-	-	9	12	7	-	-
6572	-	-	-	-	-	-	-	0	269
6573	-	-	-	-	5	18	12	-	-
6574	-	-	-	-	-	-	-	1	253
6577	-	-	-	-	-	-	-	0	249
6578	-	-	-	-	8	13	8	-	-
6580	-	-	-	-	9	11	6	-	-
6581	-	-	-	-	5	18	30	-	-
6582	-	-	-	-	-	-	-	0	253
6584	-	-	-	-	-	-	-	0	225
6585	-	-	-	-	-	-	-	0	249
6590	-	-	-	-	4	0	29	-	-
6591	-	-	-	-	10	10	5	-	-
6594	-	-	-	-	-	-	-	1	0
6595	-	-	-	-	-	-	-	0	217
6600	-	-	-	-	8	14	9	-	-
6604	-	-	-	-	5	17	11	1	285
6608	-	-	-	-	-	-	-	0	225
6609	-	-	-	-	4	23	17	-	-
6610	-	-	-	-	5	20	14	-	-
6613	-	-	-	-	-	-	-	0	285
6614	-	-	-	-	3	23	17	1	293
6618	-	-	-	-	5	20	30	0	217
6620	-	-	-	-	6	17	11	-	-
6622	-	-	-	-	-	-	-	0	293
6624	-	-	-	-	4	19	13	1	269
6628	0	0	0	0	-	-	-	0	217
6629	-	-	-	-	6	17	11	-	-
6630	-	-	-	-	8	14	9	-	-
6633	-	-	-	-	-	-	-	0	269
6634	-	-	-	-	6	14	9	1	285
6638	-	-	-	-	-	-	-	0	217
6639	-	-	-	-	9	12	7	-	-
6640	-	-	-	-	9	11	6	-	-
6643	-	-	-	-	-	-	-	0	253
6644	-	-	-	-	8	13	8	0	225
6648	-	-	-	-	-	-	-	0	253
6649	-	-	-	-	6	16	10	-	-
6650	-	-	-	-	8	13	8	-	-
6653	-	-	-	-	-	-	-	0	241
6654	-	-	-	-	-	-	-	1	253
6658	-	-	-	-	8	12	7	-	-
6660	-	-	-	-	9	11	6	-	-
6662	-	-	-	-	-	-	-	0	225
6664	-	-	-	-	9	11	6	0	225
6668	-	-	-	-	-	-	-	0	225
6669	-	-	-	-	8	12	7	-	-
6670	-	-	-	-	4	0	29	-	-
6673	-	-	-	-	-	-	-	0	225
6674	-	-	-	-	4	20	14	1	0
6678	-	-	-	-	-	-	-	0	233
6679	-	-	-	-	5	17	11	-	-
6680	-	-	-	-	6	14	9	-	-
6682	-	-	-	-	4	20	30	-	-
6683	-	-	-	-	-	-	-	0	225
6684	-	-	-	-	-	-	-	1	217
6686	-	-	-	-	-	-	-	0	233
6688	-	-	-	-	6	14	9	-	-
6689	-	-	-	-	6	14	9	-	-
6690	-	-	-	-	8	12	7	-	-
6692	-	-	-	-	-	-	-	0	217
6693	-	-	-	-	-	-	-	0	217
6694	-	-	-	-	-	-	-	1	225
6698	-	-	-	-	-	-	-	0	225
6703	-	-	-	-	-	-	-	0	217
6704	-	-	-	-	-	-	-	1	269
6633	0	0	0	0	-	-	-	-	-
6634	0	0	0	0	-	-	-	-	-
6638	0	0	0	0	-	-	-	-	-
6643	0	0	0	0	-	-	-	-	-
6644	0	0	0	0	-	-	-	-	-
6648	0	0	0	0	-	-	-	-	-
6653	0	0	0	0	-	-	-	-	-
6654	0	0	0	0	-	-	-	-	-
6662	0	0	0	0	-	-	-	-	-
6664	0	0	0	0	-	-	-	-	-
6668	0	0	0	0	-	-	-	-	-
6673	0	0	0	0	-	-	-	-	-
6678	0	0	0	0	-	-	-	-	-
6683	0	0	0	0	-	-	-	-	-
6684	0	0	0	0	-	-	-	-	-
6692	0	0	0	0	-	-	-	-	-
6693	0	0	0	0	-	-	-	-	-
6694	0	0	0	0	5	17	11	-	-
6698	0	0	0	0	-	-	-	-	-
6699	-	-	-	-	4	19	13	-	-
6700	-	-	-	-	6	17	11	-	-
6703	0	0	0	0	-	-	-	-	-
6704	0	0	0	0	5	17	11	-	-
6708	0	0	0	0	-	-	-	0	225
6709	-	-	-	-	5	13	8	-	-
6710	-	-	-	-	8	12	7	-	-
6713	0	0	0	0	-	-	-	0	157
6714	0	0	0	0	6	14	9	1	225
6718	0	0	0	0	-	-	-	0	217
6719	-	-	-	-	5	19	13	-	-
6720	-	-	-	-	6	16	10	-	-
6723	0	0	0	0	-	-	-	0	269
6724	0	0	0	0	4	20	14	1	241
6728	0	0	0	0	-	-	-	0	233
6729	-	-	-	-	6	16	10	-	-
6730	-	-	-	-	8	14	9	-	-
6733	0	0	0	0	-	-	-	0	241
6734	0	0	0	0	4	19	13	1	285
6738	0	0	0	0	-	-	-	0	217
6739	-	-	-	-	6	17	11	-	-
6740	-	-	-	-	8	14	9	-	-
6743	0	0	0	0	-	-	-	0	269
6744	0	0	0	0	6	14	9	1	285
6748	0	0	0	0	-	-	-	0	217
6749	-	-	-	-	6	16	10	-	-
6750	-	-	-	-	8	14	9	-	-
6753	0	0	0	0	-	-	-	0	241
6754	0	0	0	0	5	19	13	1	285
6758	0	0	0	0	-	-	-	0	269
6759	-	-	-	-	8	13	8	-	-
6760	-	-	-	-	9	12	7	-	-
6763	0	0	0	0	-	-	-	0	253
6764	0	0	0	0	5	18	12	1	253
6768	0	0	0	0	-	-	-	0	249
6769	-	-	-	-	5	18	12	-	-
6770	-	-	-	-	6	16	10	-	-
6773	0	0	0	0	-	-	-	0	249
6774	0	0	0	0	-	-	-	1	241
6776	-	-	-	-	-	-	-	0	249
6778	-	-	-	-	6	16	30	-	-
6780	-	-	-	-	9	11	6	-	-
6782	-	-	-	-	-	-	-	0	241
6784	0	0	0	0	-	-	-	0	225
6787	-	-	-	-	5	17	11	-	-
6789	-	-	-	-	6	16	10	-	-
6790	-	-	-	-	8	14	9	-	-
6791	0	0	0	0	-	-	-	0	225
6793	0	0	0	0	-	-	-	0	241
6794	0	0	0	0	6	16	10	1	285
6798	0	0	0	0	-	-	-	0	241
6799	-	-	-	-	6	14	9	-	-
6800	-	-	-	-	8	13	8	-	-
6803	0	0	0	0	-	-	-	0	217
6804	0	0	0	0	4	19	13	1	253
6808	0	0	0	0	-	-	-	0	217
6809	-	-	-	-	8	13	8	-	-
6810	-	-	-	-	9	11	6	-	-
6813	-	-	-	-	-	-	-	0	253
6814	-	-	-	-	4	19	13	1	225
6818	-	-	-	-	-	-	-	0	217
6819	-	-	-	-	4	20	14	-	-
6820	-	-	-	-	5	17	11	-	-
6823	-	-	-	-	-	-	-	0	233
6824	-	-	-	-	5	19	13	1	225
6828	-	-	-	-	5	17	30	0	269
6829	-	-	-	-	6	16	10	-	-
6830	-	-	-	-	8	14	9	-	-
6832	-	-	-	-	-	-	-	0	225
6833	-	-	-	-	-	-	-	0	241
6834	-	-	-	-	4	20	14	1	285
6838	-	-	-	-	-	-	-	0	233
6839	-	-	-	-	4	19	13	-	-
6843	-	-	-	-	-	-	-	0	217
6844	-	-	-	-	4	19	13	-	-
6847	-	-	-	-	4	19	30	-	-
6848	-	-	-	-	-	-	-	0	217
6849	-	-	-	-	9	12	7	-	-
6851	-	-	-	-	-	-	-	0	217
6853	-	-	-	-	-	-	-	0	253
6854	-	-	-	-	5	18	12	-	-
6858	-	-	-	-	-	-	-	0	249
6859	-	-	-	-	5	17	11	-	-
6860	-	-	-	-	8	14	9	-	-
6862	-	-	-	-	5	18	30	-	-
6863	-	-	-	-	-	-	-	0	225
6864	-	-	-	-	-	-	-	1	285
6866	-	-	-	-	-	-	-	0	249
6867	-	-	-	-	5	17	30	-	-
6869	-	-	-	-	8	12	7	-	-
6871	-	-	-	-	-	-	-	0	225
6873	-	-	-	-	-	-	-	0	225
6874	-	-	-	-	6	14	9	-	-
6878	-	-	-	-	-	-	-	0	217
6879	-	-	-	-	6	16	10	-	-
6883	-	-	-	-	-	-	-	1	241
6884	-	-	-	-	4	19	13	-	-
6887	-	-	-	-	6	16	30	-	-
6888	-	-	-	-	-	-	-	0	217
6890	-	-	-	-	9	11	6	-	-
6891	-	-	-	-	-	-	-	0	241
6894	-	-	-	-	8	14	9	0	225
6813	0	0	0	0	-	-	-	-	-
6814	0	0	0	0	-	-	-	-	-
6818	0	0	0	0	-	-	-	-	-
6823	0	0	0	0	-	-	-	-	-
6824	0	0	0	0	-	-	-	-	-
6828	0	0	0	0	-	-	-	-	-
6833	0	0	0	0	-	-	-	-	-
6834	0	0	0	0	-	-	-	-	-
6838	0	0	0	0	-	-	-	-	-
6843	0	0	0	0	-	-	-	-	-
6848	0	0	0	0	-	-	-	-	-
6853	0	0	0	0	-	-	-	-	-
6858	0	0	0	0	-	-	-	-	-
6863	0	0	0	0	-	-	-	-	-
6864	0	0	0	0	-	-	-	-	-
6873	0	0	0	0	-	-	-	-	-
6878	0	0	0	0	-	-	-	-	-
6883	0	0	0	0	-	-	-	-	-
6888	0	0	0	0	-	-	-	-	-
6894	0	0	0	0	-	-	-	-	-
6898	0	0	0	0	-	-	-	0	285
6900	-	-	-	-	8	14	9	-	-
6904	0	0	0	0	5	17	11	1	285
6908	0	0	0	0	-	-	-	0	225
6909	-	-	-	-	4	0	29	-	-
6913	-	-	-	-	-	-	-	1	0
6915	-	-	-	-	5	17	11	-	-
6919	0	0	0	0	2	2	1	0	225
6920	-	-	-	-	8	12	7	-	-
6923	0	0	0	0	-	-	-	0	9
6924	0	0	0	0	-	-	-	1	225
6925	-	-	-	-	4	19	13	-	-
6929	0	0	0	0	10	10	5	0	217
6933	0	0	0	0	4	19	30	0	217
6937	-	-	-	-	-	-	-	0	217
6938	-	-	-	-	9	11	6	-	-
6939	-	-	-	-	4	0	29	-	-
6942	0	0	0	1	-	-	-	0	225
6943	-	-	-	-	-	-	-	1	0
6944	-	-	-	-	5	17	11	-	-
6948	0	0	0	0	-	-	-	0	225
6949	-	-	-	-	6	17	11	-	-
6953	0	0	0	0	-	-	-	1	269
6954	-	-	-	-	6	14	9	-	-
6958	0	0	0	0	-	-	-	0	217
6959	-	-	-	-	4	20	14	-	-
6960	-	-	-	-	5	17	11	-	-
6963	0	0	0	0	-	-	-	0	233
6964	0	0	0	0	4	20	14	1	225
6968	0	0	0	0	-	-	-	0	233
6970	-	-	-	-	5	17	11	-	-
6972	-	-	-	-	4	20	30	-	-
6974	0	0	0	0	8	13	8	1	225
6976	-	-	-	-	-	-	-	0	233
6978	0	0	0	0	5	17	30	0	253
6980	-	-	-	-	10	10	5	-	-
6982	-	-	-	-	-	-	-	0	225
6984	0	0	0	0	6	14	9	0	217
6988	0	0	0	0	-	-	-	0	217
6991	-	-	-	-	8	10	5	-	-
6995	0	0	0	0	-	-	-	0	173
6998	-	-	-	-	9	11	6	-	-
6999	-	-	-	-	9	11	6	-	-
7000	-	-	-	-	8	14	9	-	-
7002	0	0	0	0	-	-	-	0	225
7003	0	0	0	0	-	-	-	0	225
7004	0	0	0	0	6	16	10	1	285
7008	0	0	0	0	-	-	-	0	241
7010	-	-	-	-	6	14	9	-	-
7014	-	-	-	-	4	19	13	1	217
7018	-	-	-	-	-	-	-	0	217
7020	-	-	-	-	6	17	11	-	-
7024	-	-	-	-	-	-	-	1	269
7028	-	-	-	-	6	17	30	-	-
7030	-	-	-	-	4	0	29	-	-
7031	-	-	-	-	16	6	3	-	-
7032	-	-	-	-	-	-	-	0	269
7034	-	-	-	-	-	-	-	1	0
7035	-	-	-	-	-	-	-	0	209
7040	-	-	-	-	8	14	9	-	-
7041	-	-	-	-	6	17	11	-	-
7044	-	-	-	-	-	-	-	1	285
7045	-	-	-	-	-	-	-	0	269
7046	-	-	-	-	6	17	11	-	-
7050	-	-	-	-	8	12	7	0	269
7051	-	-	-	-	6	14	9	-	-
7054	-	-	-	-	-	-	-	1	225
7055	-	-	-	-	-	-	-	0	217
7056	-	-	-	-	6	16	10	-	-
7060	-	-	-	-	9	11	6	0	241
7061	-	-	-	-	8	13	8	-	-
7064	-	-	-	-	-	-	-	1	225
7065	-	-	-	-	-	-	-	0	253
7066	-	-	-	-	6	14	9	-	-
7068	-	-	-	-	9	11	30	-	-
7070	-	-	-	-	16	6	3	0	217
7072	-	-	-	-	-	-	-	0	225
7074	-	-	-	-	-	-	-	0	209
7075	-	-	-	-	6	14	9	-	-
7076	-	-	-	-	6	16	10	-	-
7079	-	-	-	-	-	-	-	0	217
7080	-	-	-	-	8	13	8	0	241
7081	-	-	-	-	6	14	9	-	-
7084	-	-	-	-	-	-	-	1	253
7085	-	-	-	-	-	-	-	0	217
7086	-	-	-	-	5	17	11	-	-
7090	-	-	-	-	-	-	-	0	225
7094	-	-	-	-	-	-	-	1	253
7095	-	-	-	-	-	-	-	0	253
7014	0	0	0	0	-	-	-	-	-
7018	0	0	0	0	-	-	-	-	-
7024	0	0	0	0	-	-	-	-	-
7035	0	0	0	0	-	-	-	-	-
7044	0	0	0	0	-	-	-	-	-
7045	0	0	0	0	-	-	-	-	-
7050	0	0	0	0	-	-	-	-	-
7054	0	0	0	0	-	-	-	-	-
7055	0	0	0	0	-	-	-	-	-
7060	0	0	0	0	-	-	-	-	-
7064	0	0	0	0	-	-	-	-	-
7065	0	0	0	0	-	-	-	-	-
7070	0	0	0	0	-	-	-	-	-
7074	0	0	0	0	-	-	-	-	-
7079	0	0	0	0	-	-	-	-	-
7080	0	0	0	0	-	-	-	-	-
7084	0	0	0	0	-	-	-	-	-
7085	0	0	0	0	-	-	-	-	-
7090	0	0	0	0	9	12	7	-	-
7091	-	-	-	-	8	13	8	-	-
7094	0	0	0	0	5	17	30	-	-
7095	0	0	0	0	-	-	-	-	-
7098	-	-	-	-	-	-	-	0	225
7100	-	-	-	-	12	8	4	-	-
7104	0	0	0	0	-	-	-	0	209
7108	-	-	-	-	9	11	6	-	-
7110	-	-	-	-	9	11	6	-	-
7112	0	0	0	14	8	13	8	0	225
7114	0	0	0	0	-	-	-	1	225
7116	0	0	0	0	-	-	-	0	253
7117	-	-	-	-	5	18	12	-	-
7121	0	0	0	0	6	14	9	0	249
7122	-	-	-	-	5	18	12	-	-
7125	0	0	0	0	-	-	-	1	217
7126	0	0	0	0	-	-	-	0	249
7127	-	-	-	-	5	18	12	-	-
7129	-	-	-	-	6	14	30	-	-
7130	-	-	-	-	5	18	30	-	-
7131	0	0	0	0	4	0	29	0	249
7133	-	-	-	-	-	-	-	0	217
7134	-	-	-	-	-	-	-	0	249
7135	-	-	-	-	-	-	-	1	0
7136	-	-	-	-	6	16	10	-	-
7137	-	-	-	-	6	14	9	-	-
7140	0	0	0	0	8	13	8	0	241
7141	0	0	0	0	-	-	-	0	217
7142	-	-	-	-	6	14	9	-	-
7144	0	0	0	0	-	-	-	1	253
7145	-	-	-	-	6	14	30	-	-
7146	0	0	0	0	-	-	-	0	217
7149	-	-	-	-	-	-	-	0	217
7150	-	-	-	-	12	8	4	-	-
7152	-	-	-	-	8	12	7	-	-
7154	0	0	0	8	-	-	-	0	209
7156	0	0	0	0	-	-	-	0	225
7157	-	-	-	-	8	13	8	-	-
7160	-	-	-	-	10	10	5	-	-
7161	0	0	0	0	-	-	-	0	253
7162	-	-	-	-	8	13	8	-	-
7164	0	0	0	0	-	-	-	0	217
7166	0	0	0	0	-	-	-	0	253
7169	-	-	-	-	8	13	8	-	-
7170	-	-	-	-	9	11	6	-	-
7172	-	-	-	-	8	12	7	-	-
7173	0	0	0	0	-	-	-	0	253
7174	0	0	0	0	-	-	-	1	225
7176	0	0	0	0	-	-	-	0	225
7177	-	-	-	-	8	12	7	-	-
7181	0	0	0	0	8	13	8	0	225
7182	-	-	-	-	6	14	9	-	-
7185	0	0	0	0	-	-	-	1	253
7186	0	0	0	0	-	-	-	0	217
7187	-	-	-	-	8	12	7	-	-
7191	0	0	0	0	-	-	-	0	225
7194	0	0	0	0	-	-	-	1	241
7196	0	0	0	0	-	-	-	0	241
7201	0	0	0	0	-	-	-	0	217
7204	-	-	-	-	-	-	-	1	225
7206	-	-	-	-	-	-	-	0	285
7210	-	-	-	-	6	17	11	-	-
7211	-	-	-	-	-	-	-	0	217
7212	-	-	-	-	6	16	10	-	-
7214	-	-	-	-	-	-	-	1	269
7216	-	-	-	-	-	-	-	0	241
7217	-	-	-	-	8	13	8	-	-
7220	-	-	-	-	4	0	29	-	-
7221	-	-	-	-	-	-	-	0	253
7222	-	-	-	-	6	16	10	-	-
7224	-	-	-	-	-	-	-	1	0
7226	-	-	-	-	-	-	-	0	241
7227	-	-	-	-	5	19	13	-	-
7230	-	-	-	-	8	13	8	-	-
7231	-	-	-	-	-	-	-	0	269
7232	-	-	-	-	6	14	9	-	-
7234	-	-	-	-	-	-	-	1	253
7235	-	-	-	-	5	19	30	-	-
7236	-	-	-	-	-	-	-	0	217
7239	-	-	-	-	6	16	10	0	269
7240	-	-	-	-	8	13	8	-	-
7242	-	-	-	-	5	17	11	-	-
7243	-	-	-	-	-	-	-	0	241
7244	-	-	-	-	-	-	-	1	253
7246	-	-	-	-	-	-	-	0	225
7247	-	-	-	-	6	16	30	-	-
7250	-	-	-	-	10	10	5	-	-
7251	-	-	-	-	-	-	-	0	241
7254	-	-	-	-	-	-	-	0	217
7257	-	-	-	-	5	17	11	-	-
7261	-	-	-	-	-	-	-	0	225
7262	-	-	-	-	6	14	9	-	-
7266	-	-	-	-	-	-	-	1	217
7267	-	-	-	-	5	18	12	-	-
7271	-	-	-	-	-	-	-	0	249
7272	-	-	-	-	5	17	11	-	-
7276	-	-	-	-	10	10	5	0	225
7280	-	-	-	-	-	-	-	0	217
7281	-	-	-	-	-	-	-	0	225
7286	-	-	-	-	-	-	-	0	241
7204	0	0	0	0	-	-	-	-	-
7206	0	0	0	0	-	-	-	-	-
7211	0	0	0	0	-	-	-	-	-
7214	0	0	0	0	-	-	-	-	-
7216	0	0	0	0	-	-	-	-	-
7221	0	0	0	0	-	-	-	-	-
7226	0	0	0	0	-	-	-	-	-
7231	0	0	0	0	-	-	-	-	-
7234	0	0	0	0	-	-	-	-	-
7236	0	0	0	0	-	-	-	-	-
7243	0	0	0	0	-	-	-	-	-
7244	0	0	0	0	-	-	-	-	-
7246	0	0	0	0	-	-	-	-	-
7254	0	0	0	0	-	-	-	-	-
7261	0	0	0	0	-	-	-	-	-
7266	0	0	0	0	-	-	-	-	-
7271	0	0	0	0	-	-	-	-	-
7276	0	0	0	0	-	-	-	-	-
7277	-	-	-	-	9	11	6	-	-
7280	0	0	0	0	-	-	-	-	-
7281	0	0	0	0	-	-	-	-	-
7282	-	-	-	-	6	16	10	-	-
7286	0	0	0	0	4	0	29	-	-
7290	-	-	-	-	9	11	6	1	0
7292	-	-	-	-	8	14	9	-	-
7294	0	0	0	0	-	-	-	0	225
7296	0	0	0	0	10	10	5	0	285
7300	0	0	0	0	9	12	7	0	217
7302	-	-	-	-	6	16	10	-	-
7304	0	0	0	0	-	-	-	0	253
7306	0	0	0	0	10	10	5	0	241
7309	-	-	-	-	5	17	11	-	-
7310	0	0	0	0	6	16	30	0	217
7312	-	-	-	-	9	11	6	-	-
7313	0	0	0	0	-	-	-	0	225
7314	-	-	-	-	-	-	-	0	241
7316	0	0	0	0	6	14	9	0	225
7317	-	-	-	-	5	17	11	-	-
7320	0	0	0	0	-	-	-	1	217
7321	0	0	0	0	-	-	-	0	225
7322	-	-	-	-	5	17	11	-	-
7326	0	0	0	0	8	13	8	0	225
7327	-	-	-	-	6	14	9	-	-
7330	0	0	0	0	-	-	-	1	253
7331	0	0	0	0	-	-	-	0	217
7333	-	-	-	-	6	16	10	-	-
7336	-	-	-	-	6	14	9	-	-
7337	0	0	0	0	5	18	12	0	241
7340	0	0	0	0	-	-	-	1	217
7341	0	0	0	0	-	-	-	0	249
7342	-	-	-	-	8	13	8	-	-
7346	0	0	0	0	4	0	29	0	253
7347	-	-	-	-	8	12	7	-	-
7350	-	-	-	-	-	-	-	1	0
7351	0	0	0	0	-	-	-	0	225
7352	-	-	-	-	8	12	7	-	-
7356	0	0	0	0	8	13	8	0	225
7357	-	-	-	-	6	16	10	-	-
7360	0	0	0	0	-	-	-	1	253
7361	0	0	0	0	-	-	-	0	241
7362	-	-	-	-	8	14	9	-	-
7365	-	-	-	-	6	16	30	-	-
7366	0	0	0	0	9	12	7	0	285
7367	-	-	-	-	8	13	8	-	-
7369	-	-	-	-	-	-	-	0	241
7370	0	0	0	0	-	-	-	1	253
7371	0	0	0	0	-	-	-	0	253
7372	-	-	-	-	5	17	11	-	-
7376	0	0	0	0	8	14	9	0	225
7377	-	-	-	-	6	16	10	-	-
7380	0	0	0	0	-	-	-	1	285
7381	0	0	0	0	-	-	-	0	241
7382	-	-	-	-	6	16	10	-	-
7386	0	0	0	0	8	14	9	0	241
7387	-	-	-	-	5	17	11	-	-
7390	-	-	-	-	-	-	-	1	285
7391	-	-	-	-	-	-	-	0	225
7392	-	-	-	-	8	14	9	-	-
7396	-	-	-	-	9	11	6	0	285
7400	-	-	-	-	-	-	-	0	225
7402	-	-	-	-	9	11	6	-	-
7406	-	-	-	-	10	11	6	0	225
7407	-	-	-	-	9	11	6	-	-
7410	-	-	-	-	-	-	-	0	253
7411	-	-	-	-	-	-	-	0	225
7415	-	-	-	-	5	17	11	-	-
7416	-	-	-	-	6	14	9	-	-
7417	-	-	-	-	5	18	12	-	-
7419	-	-	-	-	-	-	-	0	225
7420	-	-	-	-	-	-	-	1	217
7421	-	-	-	-	-	-	-	0	249
7422	-	-	-	-	5	18	12	-	-
7425	-	-	-	-	5	18	30	-	-
7426	-	-	-	-	-	-	-	0	249
7427	-	-	-	-	6	16	10	-	-
7429	-	-	-	-	-	-	-	0	249
7431	-	-	-	-	8	13	8	0	241
7432	-	-	-	-	6	16	10	-	-
7435	-	-	-	-	-	-	-	1	253
7436	-	-	-	-	-	-	-	0	241
7437	-	-	-	-	5	17	11	-	-
7441	-	-	-	-	8	14	9	0	225
7442	-	-	-	-	6	16	10	-	-
7445	-	-	-	-	-	-	-	1	285
7446	-	-	-	-	-	-	-	0	241
7447	-	-	-	-	8	13	8	-	-
7450	-	-	-	-	6	16	30	-	-
7451	-	-	-	-	4	0	29	0	253
7454	-	-	-	-	-	-	-	0	241
7455	-	-	-	-	-	-	-	1	0
7457	-	-	-	-	9	11	6	-	-
7461	-	-	-	-	10	10	5	0	225
7465	-	-	-	-	-	-	-	0	217
7470	-	-	-	-	-	-	-	0	241
7471	-	-	-	-	-	-	-	0	241
7476	-	-	-	-	-	-	-	0	225
7390	0	0	0	0	-	-	-	-	-
7391	0	0	0	0	-	-	-	-	-
7396	0	0	0	0	-	-	-	-	-
7400	0	0	0	0	-	-	-	-	-
7406	0	0	0	0	-	-	-	-	-
7410	0	0	0	0	-	-	-	-	-
7411	0	0	0	0	-	-	-	-	-
7419	0	0	0	0	-	-	-	-	-
7420	0	0	0	0	-	-	-	-	-
7421	0	0	0	0	-	-	-	-	-
7426	0	0	0	0	-	-	-	-	-
7431	0	0	0	0	-	-	-	-	-
7435	0	0	0	0	-	-	-	-	-
7436	0	0	0	0	-	-	-	-	-
7441	0	0	0	0	-	-	-	-	-
7445	0	0	0	0	-	-	-	-	-
7446	0	0	0	0	-	-	-	-	-
7451	0	0	0	0	-	-	-	-	-
7461	0	0	0	0	-	-	-	-	-
7465	0	0	0	0	-	-	-	-	-
7470	0	0	0	0	-	-	-	-	-
7471	0	0	0	0	-	-	-	-	-
7476	0	0	0	0	-	-	-	-	-
7481	0	0	0	0	-	-	-	0	253
7482	0	0	0	0	-	-	-	1	225
7486	0	0	0	0	-	-	-	0	249
7492	0	0	0	0	5	18	12	1	225
7496	0	0	0	0	-	-	-	0	249
7497	-	-	-	-	5	18	12	-	-
7498	-	-	-	-	6	16	10	-	-
7500	-	-	-	-	5	18	30	-	-
7501	0	0	0	0	-	-	-	0	249
7502	0	0	0	0	8	12	7	1	241
7504	-	-	-	-	-	-	-	0	249
7506	0	0	0	0	-	-	-	0	225
7507	-	-	-	-	6	14	9	-	-
7508	-	-	-	-	8	12	7	-	-
7511	0	0	0	0	-	-	-	0	217
7512	0	0	0	0	8	12	7	1	225
7516	0	0	0	0	8	12	30	0	225
7518	-	-	-	-	10	10	5	-	-
7520	-	-	-	-	-	-	-	0	225
7522	0	0	0	0	8	13	8	0	217
7526	0	0	0	0	-	-	-	0	253
7527	-	-	-	-	6	16	10	-	-
7528	-	-	-	-	8	14	9	-	-
7531	0	0	0	0	-	-	-	0	241
7532	0	0	0	0	8	14	9	1	285
7536	0	0	0	0	-	-	-	0	285
7538	-	-	-	-	4	0	29	-	-
7542	-	-	-	-	6	14	9	1	0
7546	0	0	0	0	-	-	-	0	217
7547	-	-	-	-	4	19	13	-	-
7548	-	-	-	-	6	17	11	-	-
7551	0	0	0	0	-	-	-	0	217
7552	0	0	0	0	6	16	10	1	269
7556	0	0	0	0	-	-	-	0	241
7557	-	-	-	-	5	17	11	-	-
7558	-	-	-	-	8	14	9	-	-
7561	0	0	0	0	-	-	-	0	225
7562	0	0	0	0	-	-	-	1	285
7567	-	-	-	-	9	11	6	-	-
7568	-	-	-	-	9	11	6	-	-
7571	0	0	0	1	-	-	-	0	225
7572	0	0	0	0	9	12	7	0	225
7576	0	0	0	0	-	-	-	0	253
7577	-	-	-	-	5	17	11	-	-
7578	-	-	-	-	8	14	9	-	-
7581	0	0	0	0	-	-	-	0	225
7582	0	0	0	0	-	-	-	1	285
7586	-	-	-	-	8	12	7	-	-
7587	-	-	-	-	8	13	8	-	-
7590	-	-	-	-	-	-	-	0	225
7591	-	-	-	-	-	-	-	0	253
7592	-	-	-	-	8	13	8	-	-
7594	-	-	-	-	9	11	6	-	-
7596	-	-	-	-	-	-	-	0	253
7598	-	-	-	-	6	16	10	1	225
7602	-	-	-	-	-	-	-	0	241
7604	-	-	-	-	12	8	4	-	-
7607	-	-	-	-	8	12	7	-	-
7608	-	-	-	-	-	-	-	0	209
7611	-	-	-	-	-	-	-	0	225
7612	-	-	-	-	8	13	8	-	-
7614	-	-	-	-	4	0	29	-	-
7616	-	-	-	-	-	-	-	0	253
7617	-	-	-	-	5	18	12	-	-
7618	-	-	-	-	-	-	-	1	0
7621	-	-	-	-	-	-	-	0	249
7624	-	-	-	-	8	12	7	-	-
7628	-	-	-	-	5	17	11	1	225
7632	-	-	-	-	5	17	11	0	225
7634	-	-	-	-	8	13	8	-	-
7636	-	-	-	-	-	-	-	0	225
7637	-	-	-	-	6	16	10	-	-
7638	-	-	-	-	-	-	-	1	253
7641	-	-	-	-	-	-	-	0	241
7642	-	-	-	-	5	19	13	-	-
7645	-	-	-	-	9	11	6	-	-
7646	-	-	-	-	-	-	-	0	269
7647	-	-	-	-	4	19	13	-	-
7649	-	-	-	-	-	-	-	1	225
7651	-	-	-	-	-	-	-	0	217
7652	-	-	-	-	4	20	14	-	-
7654	-	-	-	-	8	14	9	-	-
7655	-	-	-	-	4	19	30	-	-
7656	-	-	-	-	-	-	-	0	233
7658	-	-	-	-	-	-	-	1	285
