SysFN	SubFN	Num_RBs	TBS_Index	MCS_Index	Redund_Ver
5897	6	14	9	0
5907	4	19	13	0
5915	10	20	14	0
5934	5	18	12	0
5937	5	18	12	0
5942	5	19	13	0
5945	5	18	30	2
5947	8	13	8	0
5949	8	13	8	0
5952	5	17	11	0
5957	5	17	11	0
5963	5	17	11	0
5965	5	17	30	2
5974	5	17	11	0
5989	5	16	10	0
6001	6	17	11	0
6009	5	18	12	0
6012	5	18	12	0
6017	5	19	13	0
6022	6	16	10	0
6025	5	19	30	2
6028	4	0	29	0
6032	8	13	8	0
6037	9	11	6	0
6042	6	17	11	0
6047	6	16	10	0
6050	6	17	30	2
6095	5	17	11	0
6108	6	16	10	0
6154	5	17	11	0
6170	8	13	8	0
6172	6	14	9	0
6177	6	14	9	0
6182	6	17	11	0
6187	6	14	9	0
6190	6	17	30	2
6202	8	13	8	0
6207	8	13	8	0
6212	5	18	12	0
6224	6	16	10	0
6264	16	6	3	0
6272	54	8	4	0
6273	30	8	4	0
6281	8	12	7	0
6282	6	14	9	0
6287	6	14	9	0
6292	5	17	11	0
6297	8	13	8	0
6302	5	19	13	0
6384	10	10	5	0
6392	36	11	6	0
6397	5	19	13	0
6400	10	19	13	0
6402	8	13	8	0
6405	5	19	30	2
6409	9	11	6	0
6412	8	12	7	0
6417	6	16	10	0
6419	9	11	6	0
6429	4	0	29	0
6434	10	10	5	0
6442	8	13	8	0
6454	6	16	10	0
6462	8	14	9	0
6470	8	14	30	2
6474	15	8	4	0
6483	8	14	9	0
6488	8	14	9	0
6493	8	13	8	0
6504	10	10	5	0
6517	4	19	13	0
6522	4	19	13	0
6527	5	18	12	0
6532	5	18	12	0
6537	5	17	11	0
6547	8	14	9	0
6552	8	14	9	0
6560	24	10	5	0
6562	8	12	7	0
6567	8	12	7	0
6572	5	18	12	0
6577	8	12	7	0
6582	9	11	6	0
6588	6	14	9	0
6592	8	13	8	0
6598	8	13	8	0
6609	6	16	10	0
6616	5	17	11	0
6617	5	17	11	0
6625	6	14	9	0
6633	18	16	10	0
6635	12	8	4	0
6641	27	10	5	0
6644	9	11	6	0
6645	4	0	29	0
6647	9	11	6	0
6652	8	14	9	0
6657	5	17	11	0
6662	6	14	9	0
6667	4	20	14	0
6669	5	18	12	0
6672	4	21	15	0
6677	4	22	16	0
6682	4	22	16	0
6685	4	20	14	0
6687	5	19	13	0
6692	4	20	14	0
6693	4	20	30	2
6697	6	14	9	0
6701	9	12	7	0
6702	6	16	10	0
6707	4	19	13	0
6712	6	16	10	0
6715	24	16	10	0
6720	12	21	15	0
6722	8	13	8	0
6728	8	12	7	0
6744	6	14	9	0
6752	20	14	9	0
6759	8	12	7	0
6783	4	20	14	0
6794	3	24	18	0
6802	3	24	30	2
6807	8	14	9	0
6812	4	22	16	0
6817	8	14	9	0
6820	4	22	30	2
6822	8	13	8	0
6827	8	12	7	0
6829	5	18	12	0
6832	6	16	10	0
6837	6	14	9	0
6842	6	16	10	0
6847	4	23	17	0
6852	5	17	11	0
6857	4	21	15	0
6862	6	14	9	0
6867	8	12	7	0
6870	4	11	6	0
6872	8	12	7	0
6877	5	18	12	0
6882	6	14	9	0
6887	4	23	17	0
6892	6	14	9	0
6897	9	11	6	0
6902	9	11	6	0
6912	8	14	9	0
6916	8	12	7	0
6918	8	12	7	0
6934	4	22	16	0
6942	4	22	30	2
