RAN_Event_Unix_Timestamp	Bridge_Read_Timestamp	Python_Recv_Timestamp	Cellular_Precise_Timestamp	Current_SFN_SF	Pipeline_Latency_ms	Bridge_Python_Latency_ms	LCG_0	LCG_1	LCG_2	LCG_3	Num_RBs	TBS_Index	MCS_Index	Redund_Ver	PUSCH_TB_Size
1757446349.690207	1757446348.810501	1757446348.793132	1757446335.040485	2597	-879.706	-17.369	-	-	-	-	54	20	14	0	-
1757446349.690207	1757446348.810501	1757446348.793132	1757446335.041485	2598	-879.706	-17.369	-	-	-	-	60	20	14	0	-
1757446349.690207	1757446348.810501	1757446348.793132	1757446335.042485	2599	-879.706	-17.369	-	-	-	-	60	20	14	0	-
1757446349.690207	1757446348.810501	1757446348.793132	1757446335.043485	2600	-879.706	-17.369	-	-	-	-	56	20	14	0	-
1757446349.690207	1757446348.810501	1757446348.793132	1757446335.044485	2601	-879.706	-17.369	-	-	-	-	60	20	14	0	-
1757446349.690207	1757446348.810501	1757446348.793132	1757446335.045485	2602	-879.706	-17.369	-	-	-	-	60	21	15	0	-
1757446349.690207	1757446348.810501	1757446348.793132	1757446335.046485	2603	-879.706	-17.369	-	-	-	-	64	21	15	0	-
1757446349.690207	1757446348.810501	1757446348.793132	1757446335.047485	2604	-879.706	-17.369	-	-	-	-	54	20	30	2	-
1757446349.690207	1757446348.810501	1757446348.793132	1757446335.048485	2605	-879.706	-17.369	-	-	-	-	54	20	30	2	-
1757446349.690207	1757446348.810501	1757446348.793132	1757446335.049485	2606	-879.706	-17.369	-	-	-	-	60	21	15	0	-
1757446349.690207	1757446348.810501	1757446348.793132	1757446335.050485	2607	-879.706	-17.369	-	-	-	-	54	21	15	0	-
1757446349.690763	1757446348.810501	1757446348.793132	1757446335.043485	2600	-880.262	-17.369	-	-	-	-	-	-1	-	0	3182
1757446349.690763	1757446348.810501	1757446348.793132	1757446335.044485	2601	-880.262	-17.369	-	-	-	-	-	-1	-	0	3182
1757446349.690763	1757446348.810501	1757446348.793132	1757446335.045485	2602	-880.262	-17.369	-	-	-	-	-	-1	-	0	3542
1757446349.690763	1757446348.810501	1757446348.793132	1757446335.046485	2603	-880.262	-17.369	-	-	-	-	-	-1	-	0	3542
1757446349.690763	1757446348.810501	1757446348.793132	1757446335.047485	2604	-880.262	-17.369	-	-	-	-	-	-1	-	0	3542
1757446349.690763	1757446348.810501	1757446348.793132	1757446335.048485	2605	-880.262	-17.369	-	-	-	-	-	-1	-	0	3542
1757446349.690763	1757446348.810501	1757446348.793132	1757446335.049485	2606	-880.262	-17.369	-	-	-	-	-	-1	-	0	3822
1757446349.690763	1757446348.810501	1757446348.793132	1757446335.050485	2607	-880.262	-17.369	-	-	-	-	-	-1	-	0	3963
1757446349.690763	1757446348.810501	1757446348.793132	1757446335.051485	2608	-880.262	-17.369	-	-	-	-	-	-1	-	2	3182
1757446349.700722	1757446348.841649	1757446348.827189	1757446335.036485	2593	-859.073	-14.460	0	0	0	63	-	-1	-	-	-
1757446349.700722	1757446348.841649	1757446348.827189	1757446335.041485	2598	-859.073	-14.460	0	0	0	63	-	-1	-	-	-
1757446349.700722	1757446348.841649	1757446348.827189	1757446335.046485	2603	-859.073	-14.460	0	0	0	63	-	-1	-	-	-
1757446349.700722	1757446348.841649	1757446348.827189	1757446335.053485	2610	-859.073	-14.460	0	0	0	63	-	-1	-	-	-
1757446349.700722	1757446348.841649	1757446348.827189	1757446335.059485	2616	-859.073	-14.460	0	0	0	63	-	-1	-	-	-
1757446349.700722	1757446348.841649	1757446348.827189	1757446335.064485	2621	-859.073	-14.460	0	0	0	63	-	-1	-	-	-
1757446349.700757	1757446348.841649	1757446348.827189	1757446335.052485	2609	-859.108	-14.460	-	-	-	-	-	-1	-	2	3182
1757446349.700757	1757446348.841649	1757446348.827189	1757446335.053485	2610	-859.108	-14.460	-	-	-	-	-	-1	-	0	3822
1757446349.700757	1757446348.841649	1757446348.827189	1757446335.054485	2611	-859.108	-14.460	-	-	-	-	-	-1	-	0	3422
1757446349.700757	1757446348.841649	1757446348.827189	1757446335.055485	2612	-859.108	-14.460	-	-	-	-	-	-1	-	0	3963
1757446349.700757	1757446348.841649	1757446348.827189	1757446335.056485	2613	-859.108	-14.460	-	-	-	-	-	-1	-	0	4251
1757446349.700757	1757446348.841649	1757446348.827189	1757446335.057485	2614	-859.108	-14.460	-	-	-	-	-	-1	-	2	3822
1757446349.700757	1757446348.841649	1757446348.827189	1757446335.058485	2615	-859.108	-14.460	-	-	-	-	-	-1	-	2	3963
1757446349.700757	1757446348.841649	1757446348.827189	1757446335.059485	2616	-859.108	-14.460	-	-	-	-	-	-1	-	0	1836
1757446349.700757	1757446348.841649	1757446348.827189	1757446335.060485	2617	-859.108	-14.460	-	-	-	-	-	-1	-	0	1431
1757446349.700757	1757446348.841649	1757446348.827189	1757446335.061485	2618	-859.108	-14.460	-	-	-	-	-	-1	-	2	3822
1757446349.710762	1757446348.841649	1757446348.827189	1757446335.062485	2619	-869.113	-14.460	-	-	-	-	-	-1	-	2	3422
1757446349.710762	1757446348.841649	1757446348.827189	1757446335.063485	2620	-869.113	-14.460	-	-	-	-	-	-1	-	0	2577
1757446349.710762	1757446348.841649	1757446348.827189	1757446335.064485	2621	-869.113	-14.460	-	-	-	-	-	-1	-	0	2292
1757446349.710762	1757446348.841649	1757446348.827189	1757446335.065485	2622	-869.113	-14.460	-	-	-	-	-	-1	-	0	2292
1757446349.710762	1757446348.841649	1757446348.827189	1757446335.066485	2623	-869.113	-14.460	-	-	-	-	-	-1	-	0	2292
1757446349.710762	1757446348.841649	1757446348.827189	1757446335.067485	2624	-869.113	-14.460	-	-	-	-	-	-1	-	0	2292
1757446349.710762	1757446348.841649	1757446348.827189	1757446335.068485	2625	-869.113	-14.460	-	-	-	-	-	-1	-	0	1287
1757446349.710762	1757446348.841649	1757446348.827189	1757446335.069485	2626	-869.113	-14.460	-	-	-	-	-	-1	-	0	1692
1757446349.710762	1757446348.841649	1757446348.827189	1757446335.070485	2627	-869.113	-14.460	-	-	-	-	-	-1	-	0	1692
1757446349.710762	1757446348.841649	1757446348.827189	1757446335.071485	2628	-869.113	-14.460	-	-	-	-	-	-1	-	2	2577
1757446349.710762	1757446348.841649	1757446348.827189	1757446335.072485	2629	-869.113	-14.460	-	-	-	-	-	-1	-	0	2292
1757446349.711999	1757446348.841649	1757446348.827189	1757446335.051485	2608	-870.350	-14.460	-	-	-	-	64	21	15	0	-
1757446349.711999	1757446348.841649	1757446348.827189	1757446335.052485	2609	-870.350	-14.460	-	-	-	-	64	22	16	0	-
1757446349.711999	1757446348.841649	1757446348.827189	1757446335.055485	2612	-870.350	-14.460	-	-	-	-	32	20	14	0	-
1757446349.711999	1757446348.841649	1757446348.827189	1757446335.056485	2613	-870.350	-14.460	-	-	-	-	25	20	14	0	-
1757446349.711999	1757446348.841649	1757446348.827189	1757446335.057485	2614	-870.350	-14.460	-	-	-	-	60	21	30	2	-
1757446349.711999	1757446348.841649	1757446348.827189	1757446335.058485	2615	-870.350	-14.460	-	-	-	-	54	21	30	2	-
1757446349.711999	1757446348.841649	1757446348.827189	1757446335.059485	2616	-870.350	-14.460	-	-	-	-	45	20	14	0	-
1757446349.711999	1757446348.841649	1757446348.827189	1757446335.060485	2617	-870.350	-14.460	-	-	-	-	40	20	14	0	-
1757446349.711999	1757446348.841649	1757446348.827189	1757446335.061485	2618	-870.350	-14.460	-	-	-	-	40	20	14	0	-
1757446349.711999	1757446348.841649	1757446348.827189	1757446335.062485	2619	-870.350	-14.460	-	-	-	-	16	20	14	0	-
1757446349.711999	1757446348.841649	1757446348.827189	1757446335.063485	2620	-870.350	-14.460	-	-	-	-	40	20	14	0	-
1757446349.711999	1757446348.841649	1757446348.827189	1757446335.064485	2621	-870.350	-14.460	-	-	-	-	20	19	13	0	-
1757446349.711999	1757446348.841649	1757446348.827189	1757446335.065485	2622	-870.350	-14.460	-	-	-	-	32	19	13	0	-
1757446349.711999	1757446348.841649	1757446348.827189	1757446335.066485	2623	-870.350	-14.460	-	-	-	-	32	19	13	0	-
1757446349.711999	1757446348.841649	1757446348.827189	1757446335.068485	2625	-870.350	-14.460	-	-	-	-	40	20	14	0	-
1757446349.711999	1757446348.841649	1757446348.827189	1757446335.069485	2626	-870.350	-14.460	-	-	-	-	36	19	13	0	-
1757446349.711999	1757446348.841649	1757446348.827189	1757446335.070485	2627	-870.350	-14.460	-	-	-	-	6	18	12	0	-
1757446349.711999	1757446348.841649	1757446348.827189	1757446335.071485	2628	-870.350	-14.460	-	-	-	-	32	19	13	0	-
1757446349.711999	1757446348.841649	1757446348.827189	1757446335.072485	2629	-870.350	-14.460	-	-	-	-	10	19	13	0	-
1757446349.720761	1757446348.841649	1757446348.827189	1757446335.073485	2630	-879.112	-14.460	-	-	-	-	-	-1	-	0	1908
1757446349.720761	1757446348.841649	1757446348.827189	1757446335.074485	2631	-879.112	-14.460	-	-	-	-	-	-1	-	0	293
1757446349.720761	1757446348.841649	1757446348.827189	1757446335.075485	2632	-879.112	-14.460	-	-	-	-	-	-1	-	0	1692
1757446349.720761	1757446348.841649	1757446348.827189	1757446335.076485	2633	-879.112	-14.460	-	-	-	-	-	-1	-	0	533
1757446349.720761	1757446348.841649	1757446348.827189	1757446335.077485	2634	-879.112	-14.460	-	-	-	-	-	-1	-	0	3662
1757446349.720761	1757446348.841649	1757446348.827189	1757446335.078485	2635	-879.112	-14.460	-	-	-	-	-	-1	-	0	3422
1757446349.720761	1757446348.841649	1757446348.827189	1757446335.079485	2636	-879.112	-14.460	-	-	-	-	-	-1	-	0	3182
1757446349.720761	1757446348.841649	1757446348.827189	1757446335.080485	2637	-879.112	-14.460	-	-	-	-	-	-1	-	0	3422
1757446349.720761	1757446348.841649	1757446348.827189	1757446335.081485	2638	-879.112	-14.460	-	-	-	-	-	-1	-	0	3422
1757446349.730009	1757446348.841649	1757446348.827189	1757446335.069485	2626	-888.360	-14.460	0	0	0	63	-	-1	-	-	-
1757446349.730009	1757446348.841649	1757446348.827189	1757446335.074485	2631	-888.360	-14.460	0	0	0	63	-	-1	-	-	-
1757446349.730009	1757446348.841649	1757446348.827189	1757446335.079485	2636	-888.360	-14.460	0	0	0	63	-	-1	-	-	-
1757446349.730009	1757446348.841649	1757446348.827189	1757446335.084485	2641	-888.360	-14.460	0	0	0	63	-	-1	-	-	-
1757446349.730009	1757446348.841649	1757446348.827189	1757446335.089485	2646	-888.360	-14.460	0	0	0	63	-	-1	-	-	-
1757446349.730756	1757446348.841649	1757446348.827189	1757446335.082485	2639	-889.107	-14.460	-	-	-	-	-	-1	-	0	3422
1757446349.730756	1757446348.841649	1757446348.827189	1757446335.083485	2640	-889.107	-14.460	-	-	-	-	-	-1	-	2	1692
1757446349.730756	1757446348.841649	1757446348.827189	1757446335.084485	2641	-889.107	-14.460	-	-	-	-	-	-1	-	0	1063
1757446349.730756	1757446348.841649	1757446348.827189	1757446335.085485	2642	-889.107	-14.460	-	-	-	-	-	-1	-	0	2865
1757446349.730756	1757446348.841649	1757446348.827189	1757446335.086485	2643	-889.107	-14.460	-	-	-	-	-	-1	-	0	2865
1757446349.730756	1757446348.841649	1757446348.827189	1757446335.088485	2645	-889.107	-14.460	-	-	-	-	-	-1	-	0	2865
1757446349.730756	1757446348.841649	1757446348.827189	1757446335.089485	2646	-889.107	-14.460	-	-	-	-	-	-1	-	0	3662
1757446349.730756	1757446348.841649	1757446348.827189	1757446335.090485	2647	-889.107	-14.460	-	-	-	-	-	-1	-	0	3422
1757446349.730756	1757446348.841649	1757446348.827189	1757446335.091485	2648	-889.107	-14.460	-	-	-	-	-	-1	-	0	2385
1757446349.730756	1757446348.841649	1757446348.827189	1757446335.092485	2649	-889.107	-14.460	-	-	-	-	-	-1	-	2	1063
1757446349.734171	1757446348.841649	1757446348.827189	1757446335.073485	2630	-892.522	-14.460	-	-	-	-	64	20	14	0	-
1757446349.734171	1757446348.841649	1757446348.827189	1757446335.074485	2631	-892.522	-14.460	-	-	-	-	64	19	13	0	-
1757446349.734171	1757446348.841649	1757446348.827189	1757446335.075485	2632	-892.522	-14.460	-	-	-	-	60	19	13	0	-
1757446349.734171	1757446348.841649	1757446348.827189	1757446335.076485	2633	-892.522	-14.460	-	-	-	-	64	19	13	0	-
1757446349.734171	1757446348.841649	1757446348.827189	1757446335.077485	2634	-892.522	-14.460	-	-	-	-	64	19	13	0	-
1757446349.734171	1757446348.841649	1757446348.827189	1757446335.078485	2635	-892.522	-14.460	-	-	-	-	64	19	13	0	-
1757446349.734171	1757446348.841649	1757446348.827189	1757446335.079485	2636	-892.522	-14.460	-	-	-	-	32	19	30	2	-
1757446349.734171	1757446348.841649	1757446348.827189	1757446335.080485	2637	-892.522	-14.460	-	-	-	-	12	19	13	0	-
1757446349.734171	1757446348.841649	1757446348.827189	1757446335.081485	2638	-892.522	-14.460	-	-	-	-	54	19	13	0	-
1757446349.734171	1757446348.841649	1757446348.827189	1757446335.082485	2639	-892.522	-14.460	-	-	-	-	54	19	13	0	-
1757446349.734171	1757446348.841649	1757446348.827189	1757446335.084485	2641	-892.522	-14.460	-	-	-	-	54	19	13	0	-
1757446349.734171	1757446348.841649	1757446348.827189	1757446335.085485	2642	-892.522	-14.460	-	-	-	-	64	20	14	0	-
1757446349.734171	1757446348.841649	1757446348.827189	1757446335.086485	2643	-892.522	-14.460	-	-	-	-	64	19	13	0	-
1757446349.734171	1757446348.841649	1757446348.827189	1757446335.087485	2644	-892.522	-14.460	-	-	-	-	45	19	13	0	-
1757446349.734171	1757446348.841649	1757446348.827189	1757446335.089485	2646	-892.522	-14.460	-	-	-	-	32	19	13	0	-
1757446349.734171	1757446348.841649	1757446348.827189	1757446335.090485	2647	-892.522	-14.460	-	-	-	-	54	19	30	2	-
1757446349.734171	1757446348.841649	1757446348.827189	1757446335.091485	2648	-892.522	-14.460	-	-	-	-	60	19	30	2	-
1757446349.734171	1757446348.841649	1757446348.827189	1757446335.092485	2649	-892.522	-14.460	-	-	-	-	60	19	13	0	-
1757446349.734171	1757446348.841649	1757446348.827189	1757446335.093485	2650	-892.522	-14.460	-	-	-	-	64	19	13	0	-
1757446349.734171	1757446348.841649	1757446348.827189	1757446335.094485	2651	-892.522	-14.460	-	-	-	-	64	20	14	0	-
1757446349.740763	1757446348.881796	1757446348.867696	1757446335.093485	2650	-858.967	-14.100	-	-	-	-	-	-1	-	0	1692
1757446349.740763	1757446348.881796	1757446348.867696	1757446335.094485	2651	-858.967	-14.100	-	-	-	-	-	-1	-	2	2865
1757446349.740763	1757446348.881796	1757446348.867696	1757446335.095485	2652	-858.967	-14.100	-	-	-	-	-	-1	-	2	3182
1757446349.740763	1757446348.881796	1757446348.867696	1757446335.096485	2653	-858.967	-14.100	-	-	-	-	-	-1	-	0	3182
1757446349.740763	1757446348.881796	1757446348.867696	1757446335.097485	2654	-858.967	-14.100	-	-	-	-	-	-1	-	0	3422
1757446349.740763	1757446348.881796	1757446348.867696	1757446335.098485	2655	-858.967	-14.100	-	-	-	-	-	-1	-	0	3662
1757446349.740763	1757446348.881796	1757446348.867696	1757446335.099485	2656	-858.967	-14.100	-	-	-	-	-	-1	-	0	3662
1757446349.740763	1757446348.881796	1757446348.867696	1757446335.100485	2657	-858.967	-14.100	-	-	-	-	-	-1	-	0	3662
1757446349.740763	1757446348.881796	1757446348.867696	1757446335.101485	2658	-858.967	-14.100	-	-	-	-	-	-1	-	2	1692
1757446349.740763	1757446348.881796	1757446348.867696	1757446335.102485	2659	-858.967	-14.100	-	-	-	-	-	-1	-	0	3182
1757446349.750775	1757446348.881796	1757446348.867696	1757446335.103485	2660	-868.979	-14.100	-	-	-	-	-	-1	-	0	2865
1757446349.750775	1757446348.881796	1757446348.867696	1757446335.104485	2661	-868.979	-14.100	-	-	-	-	-	-1	-	0	2865
1757446349.750775	1757446348.881796	1757446348.867696	1757446335.105485	2662	-868.979	-14.100	-	-	-	-	-	-1	-	0	3182
1757446349.750775	1757446348.881796	1757446348.867696	1757446335.107485	2664	-868.979	-14.100	-	-	-	-	-	-1	-	0	3182
1757446349.750775	1757446348.881796	1757446348.867696	1757446335.108485	2665	-868.979	-14.100	-	-	-	-	-	-1	-	0	2865
1757446349.750775	1757446348.881796	1757446348.867696	1757446335.109485	2666	-868.979	-14.100	-	-	-	-	-	-1	-	0	3422
1757446349.750775	1757446348.881796	1757446348.867696	1757446335.110485	2667	-868.979	-14.100	-	-	-	-	-	-1	-	0	3182
1757446349.750775	1757446348.881796	1757446348.867696	1757446335.111485	2668	-868.979	-14.100	-	-	-	-	-	-1	-	2	2865
1757446349.750775	1757446348.881796	1757446348.867696	1757446335.112485	2669	-868.979	-14.100	-	-	-	-	-	-1	-	2	2865
1757446349.757029	1757446348.881796	1757446348.867696	1757446335.095485	2652	-875.233	-14.100	-	-	-	-	64	20	14	0	-
1757446349.757029	1757446348.881796	1757446348.867696	1757446335.096485	2653	-875.233	-14.100	-	-	-	-	64	20	14	0	-
1757446349.757029	1757446348.881796	1757446348.867696	1757446335.097485	2654	-875.233	-14.100	-	-	-	-	32	19	30	2	-
1757446349.757029	1757446348.881796	1757446348.867696	1757446335.098485	2655	-875.233	-14.100	-	-	-	-	60	19	13	0	-
1757446349.757029	1757446348.881796	1757446348.867696	1757446335.099485	2656	-875.233	-14.100	-	-	-	-	54	19	13	0	-
1757446349.757029	1757446348.881796	1757446348.867696	1757446335.100485	2657	-875.233	-14.100	-	-	-	-	54	19	13	0	-
1757446349.757029	1757446348.881796	1757446348.867696	1757446335.101485	2658	-875.233	-14.100	-	-	-	-	60	19	13	0	-
1757446349.757029	1757446348.881796	1757446348.867696	1757446335.103485	2660	-875.233	-14.100	-	-	-	-	60	19	13	0	-
1757446349.757029	1757446348.881796	1757446348.867696	1757446335.104485	2661	-875.233	-14.100	-	-	-	-	54	19	13	0	-
1757446349.757029	1757446348.881796	1757446348.867696	1757446335.105485	2662	-875.233	-14.100	-	-	-	-	64	19	13	0	-
1757446349.757029	1757446348.881796	1757446348.867696	1757446335.106485	2663	-875.233	-14.100	-	-	-	-	60	19	13	0	-
1757446349.757029	1757446348.881796	1757446348.867696	1757446335.107485	2664	-875.233	-14.100	-	-	-	-	54	19	30	2	-
1757446349.757029	1757446348.881796	1757446348.867696	1757446335.108485	2665	-875.233	-14.100	-	-	-	-	54	19	30	2	-
1757446349.757029	1757446348.881796	1757446348.867696	1757446335.109485	2666	-875.233	-14.100	-	-	-	-	64	18	12	0	-
1757446349.757029	1757446348.881796	1757446348.867696	1757446335.111485	2668	-875.233	-14.100	-	-	-	-	64	19	13	0	-
1757446349.757029	1757446348.881796	1757446348.867696	1757446335.112485	2669	-875.233	-14.100	-	-	-	-	64	19	13	0	-
1757446349.757029	1757446348.881796	1757446348.867696	1757446335.114485	2671	-875.233	-14.100	-	-	-	-	64	18	12	0	-
1757446349.757029	1757446348.881796	1757446348.867696	1757446335.115485	2672	-875.233	-14.100	-	-	-	-	32	18	12	0	-
1757446349.757029	1757446348.881796	1757446348.867696	1757446335.116485	2673	-875.233	-14.100	-	-	-	-	48	18	12	0	-
1757446349.757029	1757446348.881796	1757446348.867696	1757446335.117485	2674	-875.233	-14.100	-	-	-	-	54	19	13	0	-
1757446349.760786	1757446348.881796	1757446348.867696	1757446335.113485	2670	-878.990	-14.100	-	-	-	-	-	-1	-	0	3182
1757446349.760786	1757446348.881796	1757446348.867696	1757446335.115485	2672	-878.990	-14.100	-	-	-	-	-	-1	-	0	3422
1757446349.760786	1757446348.881796	1757446348.867696	1757446335.116485	2673	-878.990	-14.100	-	-	-	-	-	-1	-	0	3422
1757446349.760786	1757446348.881796	1757446348.867696	1757446335.117485	2674	-878.990	-14.100	-	-	-	-	-	-1	-	2	3422
1757446349.760786	1757446348.881796	1757446348.867696	1757446335.118485	2675	-878.990	-14.100	-	-	-	-	-	-1	-	0	3182
1757446349.760786	1757446348.881796	1757446348.867696	1757446335.119485	2676	-878.990	-14.100	-	-	-	-	-	-1	-	0	1764
1757446349.760786	1757446348.881796	1757446348.867696	1757446335.120485	2677	-878.990	-14.100	-	-	-	-	-	-1	-	0	2385
1757446349.760786	1757446348.881796	1757446348.867696	1757446335.121485	2678	-878.990	-14.100	-	-	-	-	-	-1	-	0	2865
1757446349.763910	1757446348.881796	1757446348.867696	1757446335.096485	2653	-882.114	-14.100	0	0	0	63	-	-1	-	-	-
1757446349.763910	1757446348.881796	1757446348.867696	1757446335.102485	2659	-882.114	-14.100	0	0	0	63	-	-1	-	-	-
1757446349.763910	1757446348.881796	1757446348.867696	1757446335.107485	2664	-882.114	-14.100	0	0	0	63	-	-1	-	-	-
1757446349.763910	1757446348.881796	1757446348.867696	1757446335.113485	2670	-882.114	-14.100	0	0	0	63	-	-1	-	-	-
1757446349.763910	1757446348.881796	1757446348.867696	1757446335.118485	2675	-882.114	-14.100	0	0	0	63	-	-1	-	-	-
1757446349.763910	1757446348.881796	1757446348.867696	1757446335.123485	2680	-882.114	-14.100	0	0	0	63	-	-1	-	-	-
1757446349.770761	1757446348.881796	1757446348.867696	1757446335.122485	2679	-888.965	-14.100	-	-	-	-	-	-1	-	2	3662
1757446349.770761	1757446348.881796	1757446348.867696	1757446335.123485	2680	-888.965	-14.100	-	-	-	-	-	-1	-	0	2481
1757446349.770761	1757446348.881796	1757446348.867696	1757446335.124485	2681	-888.965	-14.100	-	-	-	-	-	-1	-	0	1239
1757446349.770761	1757446348.881796	1757446348.867696	1757446335.125485	2682	-888.965	-14.100	-	-	-	-	-	-1	-	0	2865
1757446349.770761	1757446348.881796	1757446348.867696	1757446335.126485	2683	-888.965	-14.100	-	-	-	-	-	-1	-	0	2124
1757446349.770761	1757446348.881796	1757446348.867696	1757446335.127485	2684	-888.965	-14.100	-	-	-	-	-	-1	-	0	2124
1757446349.770761	1757446348.881796	1757446348.867696	1757446335.128485	2685	-888.965	-14.100	-	-	-	-	-	-1	-	0	1980
1757446349.770761	1757446348.881796	1757446348.867696	1757446335.129485	2686	-888.965	-14.100	-	-	-	-	-	-1	-	0	1572
1757446349.770761	1757446348.881796	1757446348.867696	1757446335.130485	2687	-888.965	-14.100	-	-	-	-	-	-1	-	0	1980
1757446349.770761	1757446348.881796	1757446348.867696	1757446335.131485	2688	-888.965	-14.100	-	-	-	-	-	-1	-	0	1239
1757446349.770761	1757446348.881796	1757446348.867696	1757446335.132485	2689	-888.965	-14.100	-	-	-	-	-	-1	-	0	389
1757446349.777026	1757446348.881796	1757446348.867696	1757446335.118485	2675	-895.230	-14.100	-	-	-	-	64	20	30	2	-
1757446349.777026	1757446348.881796	1757446348.867696	1757446335.119485	2676	-895.230	-14.100	-	-	-	-	50	18	12	0	-
1757446349.777026	1757446348.881796	1757446348.867696	1757446335.120485	2677	-895.230	-14.100	-	-	-	-	27	17	11	0	-
1757446349.777026	1757446348.881796	1757446348.867696	1757446335.121485	2678	-895.230	-14.100	-	-	-	-	54	19	13	0	-
1757446349.777026	1757446348.881796	1757446348.867696	1757446335.122485	2679	-895.230	-14.100	-	-	-	-	40	19	13	0	-
1757446349.777026	1757446348.881796	1757446348.867696	1757446335.123485	2680	-895.230	-14.100	-	-	-	-	32	19	13	0	-
1757446349.777026	1757446348.881796	1757446348.867696	1757446335.124485	2681	-895.230	-14.100	-	-	-	-	8	18	12	0	-
1757446349.777026	1757446348.881796	1757446348.867696	1757446335.125485	2682	-895.230	-14.100	-	-	-	-	32	18	12	0	-
1757446349.777026	1757446348.881796	1757446348.867696	1757446335.126485	2683	-895.230	-14.100	-	-	-	-	40	18	12	0	-
1757446349.777026	1757446348.881796	1757446348.867696	1757446335.127485	2684	-895.230	-14.100	-	-	-	-	27	17	11	0	-
1757446349.777026	1757446348.881796	1757446348.867696	1757446335.128485	2685	-895.230	-14.100	-	-	-	-	4	18	12	0	-
1757446349.777026	1757446348.881796	1757446348.867696	1757446335.129485	2686	-895.230	-14.100	-	-	-	-	40	18	12	0	-
1757446349.777026	1757446348.881796	1757446348.867696	1757446335.130485	2687	-895.230	-14.100	-	-	-	-	32	17	11	0	-
1757446349.777026	1757446348.881796	1757446348.867696	1757446335.131485	2688	-895.230	-14.100	-	-	-	-	40	19	13	0	-
1757446349.777026	1757446348.881796	1757446348.867696	1757446335.132485	2689	-895.230	-14.100	-	-	-	-	40	18	12	0	-
1757446349.777026	1757446348.881796	1757446348.867696	1757446335.133485	2690	-895.230	-14.100	-	-	-	-	60	19	13	0	-
1757446349.777026	1757446348.881796	1757446348.867696	1757446335.134485	2691	-895.230	-14.100	-	-	-	-	64	18	12	0	-
1757446349.777026	1757446348.881796	1757446348.867696	1757446335.135485	2692	-895.230	-14.100	-	-	-	-	40	18	12	0	-
1757446349.777026	1757446348.881796	1757446348.867696	1757446335.136485	2693	-895.230	-14.100	-	-	-	-	40	18	12	0	-
1757446349.777026	1757446348.881796	1757446348.867696	1757446335.137485	2694	-895.230	-14.100	-	-	-	-	60	19	13	0	-
1757446349.780778	1757446348.922795	1757446348.895073	1757446335.133485	2690	-857.983	-27.722	-	-	-	-	-	-1	-	0	1980
1757446349.780778	1757446348.922795	1757446348.895073	1757446335.134485	2691	-857.983	-27.722	-	-	-	-	-	-1	-	0	1431
1757446349.780778	1757446348.922795	1757446348.895073	1757446335.135485	2692	-857.983	-27.722	-	-	-	-	-	-1	-	0	2124
1757446349.780778	1757446348.922795	1757446348.895073	1757446335.136485	2693	-857.983	-27.722	-	-	-	-	-	-1	-	0	1980
1757446349.780778	1757446348.922795	1757446348.895073	1757446335.137485	2694	-857.983	-27.722	-	-	-	-	-	-1	-	0	3182
1757446349.780778	1757446348.922795	1757446348.895073	1757446335.138485	2695	-857.983	-27.722	-	-	-	-	-	-1	-	0	3182
1757446349.780778	1757446348.922795	1757446348.895073	1757446335.139485	2696	-857.983	-27.722	-	-	-	-	-	-1	-	0	1980
1757446349.780778	1757446348.922795	1757446348.895073	1757446335.140485	2697	-857.983	-27.722	-	-	-	-	-	-1	-	0	1980
1757446349.780778	1757446348.922795	1757446348.895073	1757446335.141485	2698	-857.983	-27.722	-	-	-	-	-	-1	-	0	3182
1757446349.780778	1757446348.922795	1757446348.895073	1757446335.142485	2699	-857.983	-27.722	-	-	-	-	-	-1	-	0	3422
1757446349.790760	1757446348.932059	1757446348.898253	1757446335.143485	2700	-858.701	-33.806	-	-	-	-	-	-1	-	2	2124
1757446349.790760	1757446348.932059	1757446348.898253	1757446335.144485	2701	-858.701	-33.806	-	-	-	-	-	-1	-	2	1980
1757446349.790760	1757446348.932059	1757446348.898253	1757446335.145485	2702	-858.701	-33.806	-	-	-	-	-	-1	-	0	2865
1757446349.790760	1757446348.932059	1757446348.898253	1757446335.146485	2703	-858.701	-33.806	-	-	-	-	-	-1	-	2	3182
1757446349.790760	1757446348.932059	1757446348.898253	1757446335.147485	2704	-858.701	-33.806	-	-	-	-	-	-1	-	0	2673
1757446349.790760	1757446348.932059	1757446348.898253	1757446335.148485	2705	-858.701	-33.806	-	-	-	-	-	-1	-	0	2673
1757446349.790760	1757446348.932059	1757446348.898253	1757446335.149485	2706	-858.701	-33.806	-	-	-	-	-	-1	-	0	2961
1757446349.790760	1757446348.932059	1757446348.898253	1757446335.150485	2707	-858.701	-33.806	-	-	-	-	-	-1	-	0	1980
1757446349.790760	1757446348.932059	1757446348.898253	1757446335.151485	2708	-858.701	-33.806	-	-	-	-	-	-1	-	0	2961
1757446349.791853	1757446348.932059	1757446348.898253	1757446335.128485	2685	-859.794	-33.806	0	0	0	63	-	-1	-	-	-
1757446349.791853	1757446348.932059	1757446348.898253	1757446335.133485	2690	-859.794	-33.806	0	0	0	63	-	-1	-	-	-
1757446349.791853	1757446348.932059	1757446348.898253	1757446335.138485	2695	-859.794	-33.806	0	0	0	63	-	-1	-	-	-
